waveform,[0],PXI1Slot7/ai0
t0,12/31/1903  19:00:00.000000,12/14/2017  03:38:55.524437
delta t,5.000000E-7,5.000000E-7

time,Y[0],PXI1Slot7/ai0
12/31/1903  19:00:00.004498,-9.354190E-2,-1.242851E-2
12/31/1903  19:00:00.004499,-2.789609E-2,-1.230334E-2
12/31/1903  19:00:00.004499,6.004265E-2,-1.230334E-2
12/31/1903  19:00:00.004500,1.000000E-1,-1.299179E-2
12/31/1903  19:00:00.004500,6.004139E-2,-1.267886E-2
12/31/1903  19:00:00.004501,-2.790213E-2,-1.267886E-2
12/31/1903  19:00:00.004501,-9.354690E-2,-1.274145E-2
12/31/1903  19:00:00.004502,-8.442606E-2,-1.296050E-2
12/31/1903  19:00:00.004502,-7.826335E-3,-1.271015E-2
12/31/1903  19:00:00.004503,7.502980E-2,-1.245981E-2
12/31/1903  19:00:00.004503,9.791447E-2,-1.255369E-2
12/31/1903  19:00:00.004504,4.253244E-2,-1.255369E-2
12/31/1903  19:00:00.004504,-4.684919E-2,-1.264757E-2
12/31/1903  19:00:00.004505,-9.878109E-2,-1.239722E-2
12/31/1903  19:00:00.004505,-7.174646E-2,-1.264757E-2
12/31/1903  19:00:00.004506,1.264552E-2,-1.349249E-2
12/31/1903  19:00:00.004506,8.692884E-2,-1.317955E-2
12/31/1903  19:00:00.004507,9.171422E-2,-1.217817E-2
12/31/1903  19:00:00.004507,2.317267E-2,-9.518234E-3
12/31/1903  19:00:00.004508,-6.389719E-2,-9.267887E-3
12/31/1903  19:00:00.004508,-9.987804E-2,-1.170877E-2
12/31/1903  19:00:00.004509,-5.599769E-2,-1.336731E-2
12/31/1903  19:00:00.004509,3.265985E-2,-1.389930E-2
12/31/1903  19:00:00.004510,9.520226E-2,-1.305438E-2
12/31/1903  19:00:00.004510,8.161532E-2,-1.305438E-2
12/31/1903  19:00:00.004511,2.761109E-3,-1.286662E-2
12/31/1903  19:00:00.004511,-7.830214E-2,-1.311697E-2
12/31/1903  19:00:00.004512,-9.674482E-2,-1.286662E-2
12/31/1903  19:00:00.004512,-3.781438E-2,-1.227205E-2
12/31/1903  19:00:00.004513,5.136042E-2,-1.380542E-2
12/31/1903  19:00:00.004513,9.945729E-2,-1.549526E-2
12/31/1903  19:00:00.004514,6.800455E-2,-1.558914E-2
12/31/1903  19:00:00.004514,-1.784321E-2,-1.355507E-2
12/31/1903  19:00:00.004515,-8.941933E-2,-1.192782E-2
12/31/1903  19:00:00.004515,-8.946815E-2,-1.261627E-2
12/31/1903  19:00:00.004516,-1.794753E-2,-1.342990E-2
12/31/1903  19:00:00.004516,6.793139E-2,-1.358637E-2
12/31/1903  19:00:00.004517,9.946665E-2,-1.311697E-2
12/31/1903  19:00:00.004517,5.142711E-2,-1.230334E-2
12/31/1903  19:00:00.004518,-3.775693E-2,-1.261627E-2
12/31/1903  19:00:00.004518,-9.673388E-2,-1.274145E-2
12/31/1903  19:00:00.004519,-7.831533E-2,-1.333602E-2
12/31/1903  19:00:00.004519,2.765034E-3,-1.330473E-2
12/31/1903  19:00:00.004520,8.163393E-2,-1.133325E-2
12/31/1903  19:00:00.004520,9.518277E-2,-1.064479E-2
12/31/1903  19:00:00.004521,3.256705E-2,-1.117678E-2
12/31/1903  19:00:00.004521,-5.611021E-2,-1.399318E-2
12/31/1903  19:00:00.004522,-9.988661E-2,-1.530750E-2
12/31/1903  19:00:00.004522,-6.372727E-2,-1.389930E-2
12/31/1903  19:00:00.004523,2.343312E-2,-1.274145E-2
12/31/1903  19:00:00.004523,9.184053E-2,-1.217817E-2
12/31/1903  19:00:00.004524,8.674461E-2,-1.277274E-2
12/31/1903  19:00:00.004524,1.222080E-2,-1.324214E-2
12/31/1903  19:00:00.004525,-7.208536E-2,-1.321085E-2
12/31/1903  19:00:00.004525,-9.869389E-2,-1.264757E-2
12/31/1903  19:00:00.004526,-4.630362E-2,-1.267886E-2
12/31/1903  19:00:00.004526,4.315198E-2,-1.214687E-2
12/31/1903  19:00:00.004527,9.806564E-2,-1.230334E-2
12/31/1903  19:00:00.004527,7.447630E-2,-1.211558E-2
12/31/1903  19:00:00.004528,-8.735047E-3,-1.252239E-2
12/31/1903  19:00:00.004528,-8.495435E-2,-1.267886E-2
12/31/1903  19:00:00.004529,-9.316037E-2,-1.264757E-2
12/31/1903  19:00:00.004529,-2.678026E-2,-1.255369E-2
12/31/1903  19:00:00.004530,6.104217E-2,-1.258498E-2
12/31/1903  19:00:00.004530,9.999087E-2,-1.283533E-2
12/31/1903  19:00:00.004531,5.887760E-2,-1.242851E-2
12/31/1903  19:00:00.004531,-2.938076E-2,-1.274145E-2
12/31/1903  19:00:00.004532,-9.411359E-2,-1.271015E-2
12/31/1903  19:00:00.004532,-8.348359E-2,-1.274145E-2
12/31/1903  19:00:00.004533,-5.999978E-3,-1.271015E-2
12/31/1903  19:00:00.004533,7.628946E-2,-1.255369E-2
12/31/1903  19:00:00.004534,9.748360E-2,-1.255369E-2
12/31/1903  19:00:00.004534,4.060597E-2,-1.264757E-2
12/31/1903  19:00:00.004535,-4.879358E-2,-1.280403E-2
12/31/1903  19:00:00.004535,-9.911426E-2,-1.271015E-2
12/31/1903  19:00:00.004536,-7.005008E-2,-1.286662E-2
12/31/1903  19:00:00.004536,1.512272E-2,-1.321085E-2
12/31/1903  19:00:00.004537,8.818324E-2,-1.321085E-2
12/31/1903  19:00:00.004537,9.060771E-2,-1.286662E-2
12/31/1903  19:00:00.004538,2.045097E-2,-1.030057E-2
12/31/1903  19:00:00.004538,-6.608935E-2,-1.020669E-2
12/31/1903  19:00:00.004539,-9.968654E-2,-1.249110E-2
12/31/1903  19:00:00.004539,-5.342277E-2,-1.336731E-2
12/31/1903  19:00:00.004540,3.564119E-2,-1.383671E-2
12/31/1903  19:00:00.004540,9.615136E-2,-1.383671E-2
12/31/1903  19:00:00.004541,7.962576E-2,-1.308567E-2
12/31/1903  19:00:00.004541,-6.982133E-4,-1.321085E-2
12/31/1903  19:00:00.004542,-8.046369E-2,-1.314826E-2
12/31/1903  19:00:00.004542,-9.575651E-2,-1.211558E-2
12/31/1903  19:00:00.004543,-3.431974E-2,-1.205299E-2
12/31/1903  19:00:00.004543,5.461904E-2,-1.355507E-2
12/31/1903  19:00:00.004544,9.978985E-2,-1.458775E-2
12/31/1903  19:00:00.004544,6.499197E-2,-1.537009E-2
12/31/1903  19:00:00.004545,-2.189097E-2,-1.355507E-2
12/31/1903  19:00:00.004545,-9.123093E-2,-1.286662E-2
12/31/1903  19:00:00.004546,-8.745452E-2,-1.202170E-2
12/31/1903  19:00:00.004546,-1.358530E-2,-1.286662E-2
12/31/1903  19:00:00.004547,7.117343E-2,-1.317955E-2
12/31/1903  19:00:00.004547,9.888573E-2,-1.317955E-2
12/31/1903  19:00:00.004548,4.733627E-2,-1.314826E-2
12/31/1903  19:00:00.004548,-4.215748E-2,-1.264757E-2
12/31/1903  19:00:00.004549,-9.785874E-2,-1.286662E-2
12/31/1903  19:00:00.004549,-7.511437E-2,-1.274145E-2
12/31/1903  19:00:00.004550,7.845910E-3,-1.296050E-2
12/31/1903  19:00:00.004550,8.451728E-2,-1.274145E-2
12/31/1903  19:00:00.004551,9.343177E-2,-1.267886E-2
12/31/1903  19:00:00.004551,2.743948E-2,-1.267886E-2
12/31/1903  19:00:00.004552,-6.055329E-2,-1.352378E-2
12/31/1903  19:00:00.004552,-9.999676E-2,-1.368025E-2
12/31/1903  19:00:00.004553,-5.926291E-2,-1.333602E-2
12/31/1903  19:00:00.004553,2.899013E-2,-9.893754E-3
12/31/1903  19:00:00.004554,9.399836E-2,-9.925047E-3
12/31/1903  19:00:00.004554,8.363201E-2,-1.199041E-2
12/31/1903  19:00:00.004555,6.200665E-3,-1.433741E-2
12/31/1903  19:00:00.004555,-7.620409E-2,-1.455646E-2
12/31/1903  19:00:00.004556,-9.749758E-2,-1.358637E-2
12/31/1903  19:00:00.004556,-4.060023E-2,-1.283533E-2
12/31/1903  19:00:00.004557,4.885938E-2,-1.490069E-2
12/31/1903  19:00:00.004557,9.913334E-2,-1.336731E-2
12/31/1903  19:00:00.004558,6.989747E-2,-1.339861E-2
12/31/1903  19:00:00.004558,-1.540215E-2,-9.674701E-3
12/31/1903  19:00:00.004559,-8.834862E-2,-9.674701E-3
12/31/1903  19:00:00.004559,-9.042879E-2,-1.145842E-2
12/31/1903  19:00:00.004560,-1.997100E-2,-1.192782E-2
12/31/1903  19:00:00.004560,6.650798E-2,-1.202170E-2
12/31/1903  19:00:00.004561,9.963486E-2,-1.167747E-2
12/31/1903  19:00:00.004561,5.283190E-2,-1.130195E-2
12/31/1903  19:00:00.004562,-3.635634E-2,-1.199041E-2
12/31/1903  19:00:00.004562,-9.637761E-2,-1.280403E-2
12/31/1903  19:00:00.004563,-7.907515E-2,-1.242851E-2
12/31/1903  19:00:00.004563,1.672035E-3,-1.230334E-2
12/31/1903  19:00:00.004564,8.107860E-2,-1.255369E-2
12/31/1903  19:00:00.004564,9.543006E-2,-1.283533E-2
12/31/1903  19:00:00.004565,3.320788E-2,-1.183394E-2
12/31/1903  19:00:00.004565,-5.566212E-2,-8.110034E-3
12/31/1903  19:00:00.004566,-9.986665E-2,-1.117678E-2
12/31/1903  19:00:00.004566,-6.393041E-2,-1.321085E-2
12/31/1903  19:00:00.004567,2.331093E-2,-1.430611E-2
12/31/1903  19:00:00.004567,9.184550E-2,-1.308567E-2
12/31/1903  19:00:00.004568,8.666948E-2,-1.261627E-2
12/31/1903  19:00:00.004568,1.193389E-2,-1.252239E-2
12/31/1903  19:00:00.004569,-7.238083E-2,-1.130195E-2
12/31/1903  19:00:00.004569,-9.860122E-2,-9.893754E-3
12/31/1903  19:00:00.004570,-4.567874E-2,-1.030057E-2
12/31/1903  19:00:00.004570,4.390997E-2,-1.267886E-2
12/31/1903  19:00:00.004571,9.825278E-2,-1.364895E-2
12/31/1903  19:00:00.004571,7.372532E-2,-1.358637E-2
12/31/1903  19:00:00.004572,-9.986159E-3,-1.271015E-2
12/31/1903  19:00:00.004572,-8.568188E-2,-1.261627E-2
12/31/1903  19:00:00.004573,-9.259220E-2,-1.317955E-2
12/31/1903  19:00:00.004573,-2.516631E-2,-1.327343E-2
12/31/1903  19:00:00.004574,6.246540E-2,-1.327343E-2
12/31/1903  19:00:00.004574,9.994557E-2,-1.314826E-2
12/31/1903  19:00:00.004575,5.717880E-2,-1.286662E-2
12/31/1903  19:00:00.004575,-3.149940E-2,-1.280403E-2
12/31/1903  19:00:00.004576,-9.488584E-2,-1.252239E-2
12/31/1903  19:00:00.004576,-8.208099E-2,-1.230334E-2
12/31/1903  19:00:00.004577,-3.364011E-3,-1.227205E-2
12/31/1903  19:00:00.004577,7.805532E-2,-1.258498E-2
12/31/1903  19:00:00.004578,9.679235E-2,-1.239722E-2
12/31/1903  19:00:00.004578,3.779693E-2,-1.239722E-2
12/31/1903  19:00:00.004579,-5.155436E-2,-1.267886E-2
12/31/1903  19:00:00.004579,-9.950147E-2,-1.220946E-2
12/31/1903  19:00:00.004580,-6.753328E-2,-1.267886E-2
12/31/1903  19:00:00.004580,1.867718E-2,-1.280403E-2
12/31/1903  19:00:00.004581,8.988690E-2,-1.277274E-2
12/31/1903  19:00:00.004581,8.889688E-2,-1.274145E-2
12/31/1903  19:00:00.004582,1.649925E-2,-1.249110E-2
12/31/1903  19:00:00.004582,-6.915288E-2,-1.236593E-2
12/31/1903  19:00:00.004583,-9.925457E-2,-1.202170E-2
12/31/1903  19:00:00.004583,-4.962157E-2,-1.383671E-2
12/31/1903  19:00:00.004584,3.987619E-2,-1.314826E-2
12/31/1903  19:00:00.004584,9.733891E-2,-1.205299E-2
12/31/1903  19:00:00.004585,7.659883E-2,-9.831167E-3
12/31/1903  19:00:00.004585,-5.684003E-3,-9.393061E-3
12/31/1903  19:00:00.004586,-8.340091E-2,-1.130195E-2
12/31/1903  19:00:00.004586,-9.410695E-2,-1.317955E-2
12/31/1903  19:00:00.004587,-2.919678E-2,-1.396189E-2
12/31/1903  19:00:00.004587,5.917494E-2,-1.305438E-2
12/31/1903  19:00:00.004588,9.999677E-2,-1.280403E-2
12/31/1903  19:00:00.004588,6.046262E-2,-1.296050E-2
12/31/1903  19:00:00.004589,-2.766069E-2,-1.314826E-2
12/31/1903  19:00:00.004589,-9.355578E-2,-1.296050E-2
12/31/1903  19:00:00.004590,-8.426404E-2,-1.296050E-2
12/31/1903  19:00:00.004590,-7.249927E-3,-1.317955E-2
12/31/1903  19:00:00.004591,7.559197E-2,-1.299179E-2
12/31/1903  19:00:00.004591,9.767844E-2,-1.280403E-2
12/31/1903  19:00:00.004592,4.125449E-2,-1.236593E-2
12/31/1903  19:00:00.004592,-4.833015E-2,-1.214687E-2
12/31/1903  19:00:00.004593,-9.906724E-2,-1.267886E-2
12/31/1903  19:00:00.004593,-7.017049E-2,-1.245981E-2
12/31/1903  19:00:00.004594,1.513436E-2,-1.230334E-2
12/31/1903  19:00:00.004594,8.827382E-2,-1.242851E-2
12/31/1903  19:00:00.004595,9.044924E-2,-1.233463E-2
12/31/1903  19:00:00.004595,1.990866E-2,-1.258498E-2
12/31/1903  19:00:00.004596,-6.663867E-2,-1.249110E-2
12/31/1903  19:00:00.004596,-9.960997E-2,-1.255369E-2
12/31/1903  19:00:00.004597,-5.249340E-2,-1.271015E-2
12/31/1903  19:00:00.004597,3.683071E-2,-1.258498E-2
12/31/1903  19:00:00.004598,9.654144E-2,-1.258498E-2
12/31/1903  19:00:00.004598,7.862448E-2,-1.274145E-2
12/31/1903  19:00:00.004599,-2.516150E-3,-1.242851E-2
12/31/1903  19:00:00.004599,-8.163438E-2,-1.274145E-2
12/31/1903  19:00:00.004600,-9.510565E-2,-1.249110E-2
12/31/1903  19:00:00.004600,-3.209362E-2,-1.258498E-2
12/31/1903  19:00:00.004601,5.672948E-2,-1.249110E-2
12/31/1903  19:00:00.004601,9.992921E-2,-1.255369E-2
12/31/1903  19:00:00.004602,6.275935E-2,-1.242851E-2
12/31/1903  19:00:00.004602,-2.488801E-2,-1.299179E-2
12/31/1903  19:00:00.004603,-9.251845E-2,-1.211558E-2
12/31/1903  19:00:00.004603,-8.573286E-2,-9.987634E-3
12/31/1903  19:00:00.004604,-9.986159E-3,-9.205301E-3
12/31/1903  19:00:00.004604,7.379426E-2,-1.070738E-2
12/31/1903  19:00:00.004605,9.821398E-2,-1.330473E-2
12/31/1903  19:00:00.004605,4.362608E-2,-1.308567E-2
12/31/1903  19:00:00.004606,-4.605840E-2,-1.255369E-2
12/31/1903  19:00:00.004606,-9.869009E-2,-1.164618E-2
12/31/1903  19:00:00.004607,-7.192404E-2,-1.199041E-2
12/31/1903  19:00:00.004607,1.270862E-2,-1.277274E-2
12/31/1903  19:00:00.004608,8.711727E-2,-1.302309E-2
12/31/1903  19:00:00.004608,9.143243E-2,-1.274145E-2
12/31/1903  19:00:00.004609,2.217902E-2,-1.217817E-2
12/31/1903  19:00:00.004609,-6.492151E-2,-1.217817E-2
12/31/1903  19:00:00.004610,-9.978245E-2,-1.148971E-2
12/31/1903  19:00:00.004610,-5.434902E-2,-1.042574E-2
12/31/1903  19:00:00.004611,3.482089E-2,-1.292921E-2
12/31/1903  19:00:00.004611,9.596977E-2,-1.493198E-2
12/31/1903  19:00:00.004612,7.988539E-2,-1.408706E-2
12/31/1903  19:00:00.004612,-4.908719E-4,-1.242851E-2
12/31/1903  19:00:00.004613,-8.047301E-2,-1.161489E-2
12/31/1903  19:00:00.004613,-9.568742E-2,-1.286662E-2
12/31/1903  19:00:00.004614,-3.388562E-2,-1.349249E-2
12/31/1903  19:00:00.004614,5.519144E-2,-1.330473E-2
12/31/1903  19:00:00.004615,9.984456E-2,-1.283533E-2
12/31/1903  19:00:00.004615,6.412829E-2,-1.255369E-2
12/31/1903  19:00:00.004616,-2.321010E-2,-1.224075E-2
12/31/1903  19:00:00.004616,-9.186537E-2,-1.249110E-2
12/31/1903  19:00:00.004617,-8.656744E-2,-1.264757E-2
12/31/1903  19:00:00.004617,-1.157823E-2,-1.245981E-2
12/31/1903  19:00:00.004618,7.273321E-2,-1.245981E-2
12/31/1903  19:00:00.004618,9.848803E-2,-1.277274E-2
12/31/1903  19:00:00.004619,4.494780E-2,-1.302309E-2
12/31/1903  19:00:00.004619,-4.478285E-2,-1.299179E-2
12/31/1903  19:00:00.004620,-9.845643E-2,-1.264757E-2
12/31/1903  19:00:00.004620,-7.285330E-2,-1.283533E-2
12/31/1903  19:00:00.004621,1.141361E-2,-1.264757E-2
12/31/1903  19:00:00.004621,8.649067E-2,-1.252239E-2
12/31/1903  19:00:00.004622,9.191958E-2,-1.217817E-2
12/31/1903  19:00:00.004622,2.332544E-2,-1.396189E-2
12/31/1903  19:00:00.004623,-6.405414E-2,-1.568302E-2
12/31/1903  19:00:00.004623,-9.984852E-2,-1.577690E-2
12/31/1903  19:00:00.004624,-5.522746E-2,-1.346119E-2
12/31/1903  19:00:00.004624,3.387453E-2,-1.189653E-2
12/31/1903  19:00:00.004625,9.569403E-2,-1.089514E-2
12/31/1903  19:00:00.004625,8.043710E-2,-1.139583E-2
12/31/1903  19:00:00.004626,3.895565E-4,-1.195911E-2
12/31/1903  19:00:00.004626,-7.997271E-2,-1.239722E-2
12/31/1903  19:00:00.004627,-9.591551E-2,-1.199041E-2
12/31/1903  19:00:00.004627,-3.459328E-2,-1.195911E-2
12/31/1903  19:00:00.004628,5.459733E-2,-1.242851E-2
12/31/1903  19:00:00.004628,9.980508E-2,-1.224075E-2
12/31/1903  19:00:00.004629,6.460734E-2,-1.152101E-2
12/31/1903  19:00:00.004629,-2.264210E-2,-1.114549E-2
12/31/1903  19:00:00.004630,-9.165024E-2,-1.299179E-2
12/31/1903  19:00:00.004630,-8.681603E-2,-1.483810E-2
12/31/1903  19:00:00.004631,-1.203136E-2,-1.599595E-2
12/31/1903  19:00:00.004631,7.244853E-2,-1.474422E-2
12/31/1903  19:00:00.004632,9.855170E-2,-1.308567E-2
12/31/1903  19:00:00.004632,4.524153E-2,-1.048833E-2
12/31/1903  19:00:00.004633,-4.452635E-2,-1.055091E-2
12/31/1903  19:00:00.004633,-9.841339E-2,-1.364895E-2
12/31/1903  19:00:00.004634,-7.299142E-2,-1.430611E-2
12/31/1903  19:00:00.004634,1.125520E-2,-1.502586E-2
12/31/1903  19:00:00.004635,8.643187E-2,-1.305438E-2
12/31/1903  19:00:00.004635,9.194894E-2,-1.255369E-2
12/31/1903  19:00:00.004636,2.335676E-2,-1.236593E-2
12/31/1903  19:00:00.004636,-6.406198E-2,-1.339861E-2
12/31/1903  19:00:00.004637,-9.984561E-2,-1.324214E-2
12/31/1903  19:00:00.004637,-5.514821E-2,-1.311697E-2
12/31/1903  19:00:00.004638,3.400382E-2,-1.299179E-2
12/31/1903  19:00:00.004638,9.574609E-2,-1.217817E-2
12/31/1903  19:00:00.004639,8.030484E-2,-1.242851E-2
12/31/1903  19:00:00.004639,1.248783E-4,-1.177135E-2
12/31/1903  19:00:00.004640,-8.015670E-2,-1.511974E-2
12/31/1903  19:00:00.004640,-9.581606E-2,-1.624630E-2
12/31/1903  19:00:00.004641,-3.422530E-2,-1.296050E-2
12/31/1903  19:00:00.004641,5.496069E-2,-1.102031E-2
12/31/1903  19:00:00.004642,9.983370E-2,-1.080126E-2
12/31/1903  19:00:00.004642,6.421021E-2,-1.186523E-2
12/31/1903  19:00:00.004643,-2.318871E-2,-1.283533E-2
12/31/1903  19:00:00.004643,-9.189018E-2,-1.286662E-2
12/31/1903  19:00:00.004644,-8.649343E-2,-1.220946E-2
12/31/1903  19:00:00.004644,-1.134729E-2,-1.239722E-2
12/31/1903  19:00:00.004645,7.295060E-2,-1.374283E-2
12/31/1903  19:00:00.004645,9.841757E-2,-1.427482E-2
12/31/1903  19:00:00.004646,4.451229E-2,-1.292921E-2
12/31/1903  19:00:00.004646,-4.529335E-2,-9.925047E-3
12/31/1903  19:00:00.004647,-9.856923E-2,-9.299181E-3
12/31/1903  19:00:00.004647,-7.234342E-2,-1.048833E-2
12/31/1903  19:00:00.004648,1.223405E-2,-1.261627E-2
12/31/1903  19:00:00.004648,8.694436E-2,-1.299179E-2
12/31/1903  19:00:00.004649,9.152285E-2,-1.252239E-2
12/31/1903  19:00:00.004649,2.227320E-2,-1.183394E-2
12/31/1903  19:00:00.004650,-6.494480E-2,-1.236593E-2
12/31/1903  19:00:00.004650,-9.977192E-2,-1.261627E-2
12/31/1903  19:00:00.004651,-5.410948E-2,-1.271015E-2
12/31/1903  19:00:00.004651,3.520712E-2,-1.258498E-2
12/31/1903  19:00:00.004652,9.612001E-2,-1.358637E-2
12/31/1903  19:00:00.004652,7.948252E-2,-1.289791E-2
12/31/1903  19:00:00.004653,-1.284876E-3,-1.302309E-2
12/31/1903  19:00:00.004653,-8.101649E-2,-1.227205E-2
12/31/1903  19:00:00.004654,-9.537757E-2,-1.220946E-2
12/31/1903  19:00:00.004654,-3.277712E-2,-1.271015E-2
12/31/1903  19:00:00.004655,5.627328E-2,-1.264757E-2
12/31/1903  19:00:00.004655,9.991406E-2,-1.321085E-2
12/31/1903  19:00:00.004656,6.292553E-2,-1.252239E-2
12/31/1903  19:00:00.004656,-2.484541E-2,-1.148971E-2
12/31/1903  19:00:00.004657,-9.256607E-2,-1.189653E-2
12/31/1903  19:00:00.004657,-8.558047E-2,-1.277274E-2
12/31/1903  19:00:00.004658,-9.523421E-3,-1.289791E-2
12/31/1903  19:00:00.004658,7.422104E-2,-1.283533E-2
12/31/1903  19:00:00.004659,9.805948E-2,-1.255369E-2
12/31/1903  19:00:00.004659,4.274770E-2,-1.211558E-2
12/31/1903  19:00:00.004660,-4.707039E-2,-1.324214E-2
12/31/1903  19:00:00.004660,-9.889343E-2,-1.364895E-2
12/31/1903  19:00:00.004661,-7.088595E-2,-1.399318E-2
12/31/1903  19:00:00.004661,1.434589E-2,-1.186523E-2
12/31/1903  19:00:00.004662,8.799738E-2,-9.580821E-3
12/31/1903  19:00:00.004662,9.060771E-2,-9.424354E-3
12/31/1903  19:00:00.004663,2.006642E-2,-1.086385E-2
12/31/1903  19:00:00.004663,-6.667673E-2,-1.245981E-2
12/31/1903  19:00:00.004664,-9.958641E-2,-1.305438E-2
12/31/1903  19:00:00.004664,-5.208837E-2,-1.271015E-2
12/31/1903  19:00:00.004665,3.746875E-2,-1.255369E-2
12/31/1903  19:00:00.004665,9.677199E-2,-1.236593E-2
12/31/1903  19:00:00.004666,7.793292E-2,-1.283533E-2
12/31/1903  19:00:00.004666,-3.838868E-3,-1.302309E-2
12/31/1903  19:00:00.004667,-8.251155E-2,-1.308567E-2
12/31/1903  19:00:00.004667,-9.455115E-2,-1.314826E-2
12/31/1903  19:00:00.004668,-3.023167E-2,-1.311697E-2
12/31/1903  19:00:00.004668,5.850433E-2,-1.274145E-2
12/31/1903  19:00:00.004669,9.999049E-2,-1.252239E-2
12/31/1903  19:00:00.004669,6.071755E-2,-1.108290E-2
12/31/1903  19:00:00.004670,-2.759729E-2,-1.377413E-2
12/31/1903  19:00:00.004670,-9.362219E-2,-1.414965E-2
12/31/1903  19:00:00.004671,-8.402469E-2,-1.505715E-2
12/31/1903  19:00:00.004671,-6.554159E-3,-1.355507E-2
12/31/1903  19:00:00.004672,7.621172E-2,-1.155230E-2
12/31/1903  19:00:00.004672,9.741290E-2,-1.217817E-2
12/31/1903  19:00:00.004673,3.991940E-2,-1.283533E-2
12/31/1903  19:00:00.004673,-4.982464E-2,-1.317955E-2
12/31/1903  19:00:00.004674,-9.931641E-2,-1.271015E-2
12/31/1903  19:00:00.004674,-6.856856E-2,-1.261627E-2
12/31/1903  19:00:00.004675,1.757963E-2,-1.249110E-2
12/31/1903  19:00:00.004675,8.952491E-2,-1.327343E-2
12/31/1903  19:00:00.004676,8.913486E-2,-1.342990E-2
12/31/1903  19:00:00.004676,1.672153E-2,-1.080126E-2
12/31/1903  19:00:00.004677,-6.920449E-2,-1.023798E-2
12/31/1903  19:00:00.004677,-9.920901E-2,-9.925047E-3
12/31/1903  19:00:00.004678,-4.904293E-2,-8.767194E-3
12/31/1903  19:00:00.004678,4.075664E-2,-1.292921E-2
12/31/1903  19:00:00.004679,9.761969E-2,-1.508845E-2
12/31/1903  19:00:00.004679,7.558940E-2,-1.480681E-2
12/31/1903  19:00:00.004680,-7.532681E-3,-1.346119E-2
12/31/1903  19:00:00.004680,-8.456761E-2,-1.274145E-2
12/31/1903  19:00:00.004681,-9.325143E-2,-1.255369E-2
12/31/1903  19:00:00.004681,-2.656226E-2,-1.321085E-2
12/31/1903  19:00:00.004682,6.159805E-2,-1.324214E-2
12/31/1903  19:00:00.004682,9.996792E-2,-1.339861E-2
12/31/1903  19:00:00.004683,5.752879E-2,-1.311697E-2
12/31/1903  19:00:00.004683,-3.141590E-2,-1.274145E-2
12/31/1903  19:00:00.004684,-9.496488E-2,-1.217817E-2
12/31/1903  19:00:00.004684,-8.174220E-2,-1.252239E-2
12/31/1903  19:00:00.004685,-2.434494E-3,-1.252239E-2
12/31/1903  19:00:00.004685,7.884237E-2,-1.192782E-2
12/31/1903  19:00:00.004686,9.637572E-2,-1.217817E-2
12/31/1903  19:00:00.004686,3.598657E-2,-1.220946E-2
12/31/1903  19:00:00.004687,-5.350043E-2,-1.233463E-2
12/31/1903  19:00:00.004687,-9.972905E-2,-1.296050E-2
12/31/1903  19:00:00.004688,-6.531669E-2,-1.311697E-2
12/31/1903  19:00:00.004688,2.191319E-2,-1.299179E-2
12/31/1903  19:00:00.004689,9.142384E-2,-1.277274E-2
12/31/1903  19:00:00.004689,8.700250E-2,-1.299179E-2
12/31/1903  19:00:00.004690,1.222158E-2,-1.280403E-2
12/31/1903  19:00:00.004690,-7.244420E-2,-1.321085E-2
12/31/1903  19:00:00.004691,-9.852118E-2,-1.227205E-2
12/31/1903  19:00:00.004691,-4.491623E-2,-1.092643E-2
12/31/1903  19:00:00.004692,4.501795E-2,-9.799874E-3
12/31/1903  19:00:00.004692,9.854116E-2,-1.127066E-2
12/31/1903  19:00:00.004693,7.235915E-2,-1.418094E-2
12/31/1903  19:00:00.004693,-1.235331E-2,-1.515103E-2
12/31/1903  19:00:00.004694,-8.707405E-2,-1.483810E-2
12/31/1903  19:00:00.004694,-9.135849E-2,-1.296050E-2
12/31/1903  19:00:00.004695,-2.173767E-2,-1.261627E-2
12/31/1903  19:00:00.004695,6.546940E-2,-1.299179E-2
12/31/1903  19:00:00.004696,9.971209E-2,-1.317955E-2
12/31/1903  19:00:00.004696,5.328460E-2,-1.324214E-2
12/31/1903  19:00:00.004697,-3.625389E-2,-1.267886E-2
12/31/1903  19:00:00.004697,-9.646092E-2,-1.267886E-2
12/31/1903  19:00:00.004698,-7.862108E-2,-1.233463E-2
12/31/1903  19:00:00.004698,2.834122E-3,-1.242851E-2
12/31/1903  19:00:00.004699,8.199701E-2,-1.230334E-2
12/31/1903  19:00:00.004699,9.480994E-2,-1.233463E-2
12/31/1903  19:00:00.004700,3.090170E-2,-1.267886E-2
12/31/1903  19:00:00.004700,-5.801409E-2,-1.296050E-2
12/31/1903  19:00:00.004701,-9.998229E-2,-1.258498E-2
12/31/1903  19:00:00.004701,-6.103657E-2,-1.239722E-2
12/31/1903  19:00:00.004702,2.730728E-2,-1.267886E-2
12/31/1903  19:00:00.004702,9.355134E-2,-1.271015E-2
12/31/1903  19:00:00.004703,8.407916E-2,-1.336731E-2
12/31/1903  19:00:00.004703,6.554159E-3,-1.286662E-2
12/31/1903  19:00:00.004704,-7.627677E-2,-1.264757E-2
12/31/1903  19:00:00.004704,-9.736727E-2,-1.252239E-2
12/31/1903  19:00:00.004705,-3.964270E-2,-1.261627E-2
12/31/1903  19:00:00.004705,5.017289E-2,-1.271015E-2
